"STATISTIC","Statistic Label","TLIST(M1)","Month","C02431V02938","Meteorological Weather Station","UNIT","VALUE"
"MTM01C3","Raindays (0.2mm or More)","201607","2016M07","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201607","2016M07","011","Malin head","Number","26"
"MTM01C3","Raindays (0.2mm or More)","201607","2016M07","012","Mullingar","Number","24"
"MTM01C3","Raindays (0.2mm or More)","201607","2016M07","013","Roches Point","Number","18"
"MTM01C3","Raindays (0.2mm or More)","201607","2016M07","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201607","2016M07","015","Shannon airport","Number","24"
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","001","Belmullet","Number","20"
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","003","Valentia Observatory","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","004","Casement","Number","17"
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","005","Claremorris","Number","25"
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","007","Cork airport","Number","17"
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","008","Dublin airport","Number","18"
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","011","Malin head","Number","24"
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","012","Mullingar","Number","24"
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","013","Roches Point","Number","12"
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201608","2016M08","015","Shannon airport","Number","14"
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","001","Belmullet","Number","27"
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","003","Valentia Observatory","Number","28"
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","004","Casement","Number","18"
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","005","Claremorris","Number","26"
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","007","Cork airport","Number","27"
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","008","Dublin airport","Number","15"
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","011","Malin head","Number","27"
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","012","Mullingar","Number","26"
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","013","Roches Point","Number","25"
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201609","2016M09","015","Shannon airport","Number","26"
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","001","Belmullet","Number","17"
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","003","Valentia Observatory","Number","10"
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","004","Casement","Number","10"
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","005","Claremorris","Number","15"
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","007","Cork airport","Number","9"
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","008","Dublin airport","Number","10"
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","011","Malin head","Number","14"
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","012","Mullingar","Number","10"
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","013","Roches Point","Number","5"
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201610","2016M10","015","Shannon airport","Number","12"
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","001","Belmullet","Number","22"
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","003","Valentia Observatory","Number","17"
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","004","Casement","Number","12"
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","005","Claremorris","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","007","Cork airport","Number","13"
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","008","Dublin airport","Number","12"
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","011","Malin head","Number","25"
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","012","Mullingar","Number","13"
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","013","Roches Point","Number","11"
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201611","2016M11","015","Shannon airport","Number","16"
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","001","Belmullet","Number","18"
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","003","Valentia Observatory","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","004","Casement","Number","14"
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","005","Claremorris","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","007","Cork airport","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","008","Dublin airport","Number","16"
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","011","Malin head","Number","16"
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","012","Mullingar","Number","16"
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","013","Roches Point","Number","20"
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201612","2016M12","015","Shannon airport","Number","15"
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","001","Belmullet","Number","22"
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","003","Valentia Observatory","Number","23"
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","004","Casement","Number","14"
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","005","Claremorris","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","007","Cork airport","Number","18"
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","008","Dublin airport","Number","8"
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","011","Malin head","Number","18"
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","012","Mullingar","Number","16"
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","013","Roches Point","Number","17"
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201701","2017M01","015","Shannon airport","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","001","Belmullet","Number","21"
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","003","Valentia Observatory","Number","25"
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","004","Casement","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","005","Claremorris","Number","22"
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","007","Cork airport","Number","23"
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","008","Dublin airport","Number","16"
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","011","Malin head","Number","17"
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","012","Mullingar","Number","18"
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","013","Roches Point","Number","24"
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201702","2017M02","015","Shannon airport","Number","24"
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","001","Belmullet","Number","25"
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","003","Valentia Observatory","Number","25"
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","004","Casement","Number","20"
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","005","Claremorris","Number","25"
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","007","Cork airport","Number","21"
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","008","Dublin airport","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","011","Malin head","Number","22"
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","012","Mullingar","Number","24"
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","013","Roches Point","Number","22"
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201703","2017M03","015","Shannon airport","Number","25"
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","001","Belmullet","Number","17"
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","003","Valentia Observatory","Number","13"
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","004","Casement","Number","10"
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","005","Claremorris","Number","17"
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","007","Cork airport","Number","8"
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","008","Dublin airport","Number","10"
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","011","Malin head","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","012","Mullingar","Number","11"
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","013","Roches Point","Number","5"
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201704","2017M04","015","Shannon airport","Number","9"
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","001","Belmullet","Number","11"
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","003","Valentia Observatory","Number","17"
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","004","Casement","Number","13"
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","005","Claremorris","Number","16"
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","007","Cork airport","Number","12"
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","008","Dublin airport","Number","12"
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","011","Malin head","Number","18"
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","012","Mullingar","Number","15"
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","013","Roches Point","Number","11"
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201705","2017M05","015","Shannon airport","Number","14"
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","001","Belmullet","Number","24"
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","003","Valentia Observatory","Number","23"
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","004","Casement","Number","18"
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","005","Claremorris","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","007","Cork airport","Number","16"
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","008","Dublin airport","Number","19"
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","011","Malin head","Number","24"
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","012","Mullingar","Number","18"
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","013","Roches Point","Number","13"
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201706","2017M06","015","Shannon airport","Number","21"
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","001","Belmullet","Number","23"
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","003","Valentia Observatory","Number","24"
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","004","Casement","Number","16"
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","005","Claremorris","Number","17"
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","006","Clones","Number",""
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","007","Cork airport","Number","17"
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","008","Dublin airport","Number","15"
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","009","Galway","Number",""
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","010","Kilkenny","Number",""
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","011","Malin head","Number","23"
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","012","Mullingar","Number","22"
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","013","Roches Point","Number","15"
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","014","Rosslare","Number",""
"MTM01C3","Raindays (0.2mm or More)","201707","2017M07","015","Shannon airport","Number","23"
"MTM01C3","Raindays (0.2mm or More)","201708","2017M08","001","Belmullet","Number","24"
"MTM01C3","Raindays (0.2mm or More)","201708","2017M08","002","Birr","Number",""
"MTM01C3","Raindays (0.2mm or More)","201708","2017M08","003","Valentia Observatory","Number","26"
